"date","AAPL","MSFT","AMZN"
2024-01-19,191.559997558594,398.670013427734,155.339996337891
2024-01-22,193.889999389648,396.510009765625,154.779998779297
2024-01-23,195.179992675781,398.899993896484,156.020004272461
2024-01-24,194.5,402.559997558594,156.869995117188
2024-01-25,194.169998168945,404.869995117188,157.75
2024-01-26,192.419998168945,403.929992675781,159.119995117188
2024-01-29,191.729995727539,409.720001220703,161.259994506836
2024-01-30,188.039993286133,408.589996337891,159
2024-01-31,184.399993896484,397.579986572266,155.199996948242
2024-02-01,186.860000610352,403.779998779297,159.279998779297
2024-02-02,185.850006103516,411.220001220703,171.809997558594
2024-02-05,187.679992675781,405.649993896484,170.309997558594
2024-02-06,189.300003051758,405.489990234375,169.149993896484
2024-02-07,189.410003662109,414.049987792969,170.529998779297
2024-02-08,188.320007324219,414.109985351562,169.839996337891
2024-02-09,188.850006103516,420.549987792969,174.449996948242
2024-02-12,187.149993896484,415.260009765625,172.339996337891
2024-02-13,185.039993286133,406.320007324219,168.639999389648
2024-02-14,184.149993896484,409.489990234375,170.979995727539
2024-02-15,183.860000610352,406.559997558594,169.800003051758
2024-02-16,182.309997558594,404.059997558594,169.509994506836
2024-02-20,181.559997558594,402.790008544922,167.080001831055
2024-02-21,182.320007324219,402.179992675781,168.589996337891
2024-02-22,184.369995117188,411.649993896484,174.580001831055
2024-02-23,182.520004272461,410.339996337891,174.990005493164
2024-02-26,181.160003662109,407.540008544922,174.729995727539
2024-02-27,182.630004882812,407.480010986328,173.539993286133
2024-02-28,181.419998168945,407.720001220703,173.160003662109
2024-02-29,180.75,413.640014648438,176.759994506836
2024-03-01,179.660003662109,415.5,178.220001220703
2024-03-04,175.100006103516,414.920013427734,177.580001831055
2024-03-05,170.119995117188,402.649993896484,174.119995117188
2024-03-06,169.119995117188,402.089996337891,173.509994506836
2024-03-07,169,409.140014648438,176.820007324219
2024-03-08,170.729995727539,406.220001220703,175.350006103516
2024-03-11,172.75,404.519989013672,171.960006713867
2024-03-12,173.229995727539,415.279998779297,175.389999389648
2024-03-13,171.130004882812,415.100006103516,176.559997558594
2024-03-14,173,425.220001220703,178.75
2024-03-15,172.619995117188,416.420013427734,174.419998168945
2024-03-18,173.720001220703,417.320007324219,174.479995727539
2024-03-19,176.080001831055,421.410003662109,175.899993896484
2024-03-20,178.669998168945,425.230010986328,178.149993896484
2024-03-21,171.369995117188,429.369995117188,178.149993896484
2024-03-22,172.279998779297,428.739990234375,178.869995117188
2024-03-25,170.850006103516,422.859985351562,179.710006713867
2024-03-26,169.710006713867,421.649993896484,178.300003051758
2024-03-27,173.309997558594,421.429992675781,179.830001831055
2024-03-28,171.479995727539,420.720001220703,180.380004882812
2024-04-01,170.029998779297,424.570007324219,180.970001220703
2024-04-02,168.839996337891,421.440002441406,180.690002441406
2024-04-03,169.649993896484,420.450012207031,182.410003662109
2024-04-04,168.820007324219,417.880004882812,180
2024-04-05,169.580001831055,425.519989013672,185.070007324219
2024-04-08,168.449996948242,424.589996337891,185.190002441406
2024-04-09,169.669998168945,426.279998779297,185.669998168945
2024-04-10,167.779998779297,423.260009765625,185.949996948242
2024-04-11,175.039993286133,427.929992675781,189.050003051758
2024-04-12,176.550003051758,421.899993896484,186.130004882812
2024-04-15,172.690002441406,413.640014648438,183.619995117188
2024-04-16,169.380004882812,414.579986572266,183.320007324219
2024-04-17,168,411.839996337891,181.279998779297
2024-04-18,167.039993286133,404.269989013672,179.220001220703
2024-04-19,165,399.119995117188,174.630004882812
2024-04-22,165.839996337891,400.959991455078,177.229995727539
2024-04-23,166.899993896484,407.570007324219,179.539993286133
2024-04-24,169.020004272461,409.059997558594,176.589996337891
2024-04-25,169.889999389648,399.040008544922,173.669998168945
2024-04-26,169.300003051758,406.320007324219,179.619995117188
2024-04-29,173.5,402.25,180.960006713867
2024-04-30,170.330001831055,389.329986572266,175
2024-05-01,169.300003051758,394.940002441406,179
2024-05-02,173.029998779297,397.839996337891,184.720001220703
2024-05-03,183.380004882812,406.660003662109,186.210006713867
2024-05-06,181.710006713867,413.540008544922,188.699996948242
2024-05-07,182.399993896484,409.339996337891,188.759994506836
2024-05-08,182.740005493164,410.540008544922,188
2024-05-09,184.570007324219,412.320007324219,189.5
2024-05-10,183.050003051758,414.739990234375,187.479995727539
2024-05-13,186.279998779297,413.720001220703,186.570007324219
2024-05-14,187.429992675781,416.559997558594,187.070007324219
2024-05-15,189.720001220703,423.079986572266,185.990005493164
2024-05-16,189.839996337891,420.989990234375,183.630004882812
2024-05-17,189.869995117188,420.209991455078,184.699996948242
2024-05-20,191.039993286133,425.339996337891,183.539993286133
2024-05-21,192.350006103516,429.040008544922,183.149993896484
2024-05-22,190.899993896484,430.519989013672,183.130004882812
2024-05-23,186.880004882812,427,181.050003051758
2024-05-24,189.979995727539,430.160003662109,180.75
2024-05-28,189.990005493164,430.320007324219,182.149993896484
2024-05-29,190.289993286133,429.170013427734,182.020004272461
2024-05-30,191.289993286133,414.670013427734,179.320007324219
2024-05-31,192.25,415.130004882812,176.440002441406
2024-06-03,194.029998779297,413.519989013672,178.339996337891
2024-06-04,194.350006103516,416.070007324219,179.339996337891
2024-06-05,195.869995117188,424.010009765625,181.279998779297
2024-06-06,194.479995727539,424.519989013672,185
2024-06-07,196.889999389648,423.850006103516,184.300003051758
2024-06-10,193.119995117188,427.869995117188,187.059997558594
2024-06-11,207.149993896484,432.679992675781,187.229995727539
2024-06-12,213.070007324219,441.059997558594,186.889999389648
2024-06-13,214.240005493164,441.579986572266,183.830001831055
2024-06-14,212.490005493164,442.570007324219,183.660003662109
2024-06-17,216.669998168945,448.369995117188,184.059997558594
2024-06-18,214.289993286133,446.339996337891,182.809997558594
2024-06-20,209.679992675781,445.700012207031,186.100006103516
2024-06-21,207.490005493164,449.779998779297,189.080001831055
2024-06-24,208.139999389648,447.670013427734,185.570007324219
2024-06-25,209.070007324219,450.950012207031,186.339996337891
2024-06-26,213.25,452.160003662109,193.610000610352
2024-06-27,214.100006103516,452.850006103516,197.850006103516
2024-06-28,210.619995117188,446.950012207031,193.25
2024-07-01,216.75,456.730010986328,197.199996948242
2024-07-02,220.270004272461,459.279998779297,200
2024-07-03,221.550003051758,460.769989013672,197.589996337891
2024-07-05,226.339996337891,467.559997558594,200
2024-07-08,227.820007324219,466.239990234375,199.289993286133
2024-07-09,228.679992675781,459.540008544922,199.339996337891
2024-07-10,232.979995727539,466.25,199.789993286133
2024-07-11,227.570007324219,454.700012207031,195.050003051758
2024-07-12,230.539993286133,453.549987792969,194.490005493164
2024-07-15,234.399993896484,453.959991455078,192.720001220703
2024-07-16,234.820007324219,449.519989013672,193.020004272461
2024-07-17,228.880004882812,443.519989013672,187.929992675781
2024-07-18,224.179992675781,440.369995117188,183.75
2024-07-19,224.309997558594,437.109985351562,183.130004882812
2024-07-22,223.960006713867,442.940002441406,182.550003051758
2024-07-23,225.009994506836,444.850006103516,186.410003662109
2024-07-24,218.539993286133,428.899993896484,180.830001831055
2024-07-25,217.490005493164,418.399993896484,179.850006103516
2024-07-26,217.960006713867,425.269989013672,182.5
2024-07-29,218.240005493164,426.730010986328,183.199996948242
2024-07-30,218.800003051758,422.920013427734,181.710006713867
2024-07-31,222.080001831055,418.350006103516,186.979995727539
2024-08-01,218.360000610352,417.109985351562,184.070007324219
2024-08-02,219.860000610352,408.489990234375,167.899993896484
2024-08-05,209.270004272461,395.149993896484,161.020004272461
2024-08-06,207.229995727539,399.609985351562,161.929992675781
2024-08-07,209.820007324219,398.429992675781,162.770004272461
2024-08-08,213.309997558594,402.690002441406,165.800003051758
2024-08-09,216.240005493164,406.019989013672,166.940002441406
2024-08-12,217.529998779297,406.809997558594,166.800003051758
2024-08-13,221.270004272461,414.010009765625,170.229995727539
2024-08-14,221.720001220703,416.859985351562,170.100006103516
2024-08-15,224.720001220703,421.029998779297,177.589996337891
2024-08-16,226.050003051758,418.470001220703,177.059997558594
2024-08-19,225.889999389648,421.529998779297,178.220001220703
2024-08-20,226.509994506836,424.799987792969,178.880004882812
2024-08-21,226.399993896484,424.140014648438,180.110000610352
2024-08-22,224.529998779297,415.549987792969,176.130004882812
2024-08-23,226.839996337891,416.790008544922,177.039993286133
2024-08-26,227.179992675781,413.489990234375,175.5
2024-08-27,228.029998779297,413.839996337891,173.119995117188
2024-08-28,226.490005493164,410.600006103516,170.800003051758
2024-08-29,229.789993286133,413.119995117188,172.119995117188
2024-08-30,229,417.140014648438,178.5
2024-09-03,222.770004272461,409.440002441406,176.25
2024-09-04,220.850006103516,408.899993896484,173.330001831055
2024-09-05,222.380004882812,408.390014648438,177.889999389648
2024-09-06,220.820007324219,401.700012207031,171.389999389648
2024-09-09,220.910003662109,405.720001220703,175.399993896484
2024-09-10,220.110000610352,414.200012207031,179.550003051758
2024-09-11,222.660003662109,423.040008544922,184.520004272461
2024-09-12,222.770004272461,427,187
2024-09-13,222.5,430.589996337891,186.490005493164
2024-09-16,216.320007324219,431.339996337891,184.889999389648
2024-09-17,216.789993286133,435.149993896484,186.880004882812
2024-09-18,220.690002441406,430.809997558594,186.429992675781
2024-09-19,228.869995117188,438.690002441406,189.869995117188
2024-09-20,228.199996948242,435.269989013672,191.600006103516
2024-09-23,226.470001220703,433.510009765625,193.880004882812
2024-09-24,227.369995117188,429.170013427734,193.960006713867
2024-09-25,226.369995117188,432.109985351562,192.529998779297
2024-09-26,227.520004272461,431.309997558594,191.160003662109
2024-09-27,227.789993286133,428.019989013672,187.970001220703
2024-09-30,233,430.299987792969,186.330001831055
2024-10-01,226.210006713867,420.690002441406,185.130004882812
2024-10-02,226.779998779297,417.130004882812,184.759994506836
2024-10-03,225.669998168945,416.540008544922,181.960006713867
2024-10-04,226.800003051758,416.059997558594,186.509994506836
2024-10-07,221.690002441406,409.540008544922,180.800003051758
2024-10-08,225.770004272461,414.709991455078,182.720001220703
2024-10-09,229.539993286133,417.459991455078,185.169998168945
2024-10-10,229.039993286133,415.839996337891,186.649993896484
2024-10-11,227.550003051758,416.320007324219,188.820007324219
2024-10-14,231.300003051758,419.140014648438,187.539993286133
2024-10-15,233.850006103516,418.739990234375,187.690002441406
2024-10-16,231.779998779297,416.119995117188,186.889999389648
2024-10-17,232.149993896484,416.720001220703,187.529998779297
2024-10-18,235,418.160003662109,188.990005493164
2024-10-21,236.479995727539,418.779998779297,189.070007324219
2024-10-22,235.860000610352,427.510009765625,189.699996948242
2024-10-23,230.759994506836,424.600006103516,184.710006713867
2024-10-24,230.570007324219,424.730010986328,186.380004882812
2024-10-25,231.410003662109,428.149993896484,187.830001831055
2024-10-28,233.399993896484,426.589996337891,188.389999389648
2024-10-29,233.669998168945,431.950012207031,190.830001831055
2024-10-30,230.100006103516,432.529998779297,192.729995727539
2024-10-31,225.910003662109,406.350006103516,186.399993896484
2024-11-01,222.910003662109,410.369995117188,197.929992675781
2024-11-04,222.009994506836,408.459991455078,195.779998779297
2024-11-05,223.449996948242,411.459991455078,199.5
2024-11-06,222.720001220703,420.179992675781,207.089996337891
2024-11-07,227.479995727539,425.429992675781,210.050003051758
2024-11-08,226.960006713867,422.540008544922,208.179992675781
2024-11-11,224.229995727539,418.010009765625,206.839996337891
2024-11-12,224.229995727539,423.029998779297,208.910003662109
2024-11-13,225.119995117188,425.200012207031,214.100006103516
2024-11-14,228.220001220703,426.890014648438,211.479995727539
2024-11-15,225,415,202.610000610352
2024-11-18,228.020004272461,415.760009765625,201.699996948242
2024-11-19,228.279998779297,417.790008544922,204.610000610352
2024-11-20,229,415.489990234375,202.880004882812
2024-11-21,228.520004272461,412.869995117188,198.380004882812
2024-11-22,229.869995117188,417,197.119995117188
2024-11-25,232.869995117188,418.790008544922,201.449996948242
2024-11-26,235.059997558594,427.989990234375,207.860000610352
2024-11-27,234.929992675781,422.989990234375,205.740005493164
2024-11-29,237.330001831055,423.459991455078,207.889999389648
2024-12-02,239.589996337891,430.980010986328,210.710006713867
2024-12-03,242.649993896484,431.200012207031,213.440002441406
2024-12-04,243.009994506836,437.420013427734,218.160003662109
2024-12-05,243.039993286133,442.619995117188,220.550003051758
2024-12-06,242.839996337891,443.570007324219,227.029998779297
2024-12-09,246.75,446.019989013672,226.089996337891
2024-12-10,247.770004272461,443.329986572266,225.039993286133
2024-12-11,246.490005493164,448.989990234375,230.259994506836
2024-12-12,247.960006713867,449.559997558594,228.970001220703
2024-12-13,248.130004882812,447.269989013672,227.460006713867
2024-12-16,251.039993286133,451.589996337891,232.929992675781
2024-12-17,253.479995727539,454.459991455078,231.149993896484
2024-12-18,248.050003051758,437.390014648438,220.520004272461
2024-12-19,249.789993286133,437.029998779297,223.289993286133
2024-12-20,254.490005493164,436.600006103516,224.919998168945
2024-12-23,255.270004272461,435.25,225.059997558594
2024-12-24,258.200012207031,439.329986572266,229.050003051758
2024-12-26,259.019989013672,438.109985351562,227.050003051758
2024-12-27,255.589996337891,430.529998779297,223.75
2024-12-30,252.199996948242,424.829986572266,221.300003051758
2024-12-31,250.419998168945,421.5,219.389999389648
2025-01-02,243.850006103516,418.579986572266,220.220001220703
2025-01-03,243.360000610352,423.350006103516,224.190002441406
2025-01-06,245,427.850006103516,227.610000610352
2025-01-07,242.210006713867,422.369995117188,222.110000610352
2025-01-08,242.699996948242,424.559997558594,222.130004882812
2025-01-10,236.850006103516,418.950012207031,218.940002441406
2025-01-13,234.399993896484,417.190002441406,218.460006713867
2025-01-14,233.279998779297,415.670013427734,217.759994506836
2025-01-15,237.869995117188,426.309997558594,223.350006103516
2025-01-16,228.259994506836,424.579986572266,220.660003662109
2025-01-17,229.979995727539,429.029998779297,225.940002441406
2025-01-21,222.639999389648,428.5,230.710006713867
2025-01-22,223.830001831055,446.200012207031,235.009994506836
2025-01-23,223.660003662109,446.709991455078,235.419998168945
2025-01-24,222.779998779297,444.059997558594,234.850006103516
2025-01-27,229.860000610352,434.559997558594,235.419998168945
2025-01-28,238.259994506836,447.200012207031,238.149993896484
2025-01-29,239.360000610352,442.329986572266,237.070007324219
2025-01-30,237.589996337891,414.989990234375,234.639999389648
2025-01-31,236,415.059997558594,237.679992675781
2025-02-03,228.009994506836,410.920013427734,237.419998168945
2025-02-04,232.800003051758,412.369995117188,242.059997558594
2025-02-05,232.470001220703,413.290008544922,236.169998168945
2025-02-06,233.220001220703,415.820007324219,238.830001831055
2025-02-07,227.630004882812,409.75,229.149993896484
2025-02-10,227.649993896484,412.220001220703,233.139999389648
2025-02-11,232.619995117188,411.440002441406,232.759994506836
2025-02-12,236.869995117188,409.040008544922,228.929992675781
2025-02-13,241.529998779297,410.540008544922,230.369995117188
2025-02-14,244.600006103516,408.429992675781,228.679992675781
2025-02-18,244.470001220703,409.640014648438,226.649993896484
2025-02-19,244.869995117188,414.769989013672,226.630004882812
2025-02-20,245.830001831055,416.130004882812,222.880004882812
2025-02-21,245.550003051758,408.209991455078,216.580001831055
2025-02-24,247.100006103516,404,212.710006713867
2025-02-25,247.039993286133,397.899993896484,212.800003051758
2025-02-26,240.360000610352,399.730010986328,214.350006103516
2025-02-27,237.300003051758,392.529998779297,208.740005493164
2025-02-28,241.839996337891,396.989990234375,212.279998779297
2025-03-03,238.029998779297,388.489990234375,205.020004272461
2025-03-04,235.929992675781,388.609985351562,203.800003051758
2025-03-05,235.740005493164,401.019989013672,208.360000610352
2025-03-06,235.330001831055,396.890014648438,200.699996948242
2025-03-07,239.070007324219,393.309997558594,199.25
2025-03-10,227.479995727539,380.160003662109,194.539993286133
2025-03-11,220.839996337891,380.450012207031,196.589996337891
2025-03-12,216.979995727539,383.269989013672,198.889999389648
2025-03-13,209.679992675781,378.769989013672,193.889999389648
2025-03-14,213.490005493164,388.559997558594,197.949996948242
2025-03-17,214,388.700012207031,195.740005493164
2025-03-18,212.690002441406,383.519989013672,192.820007324219
2025-03-19,215.240005493164,387.820007324219,195.539993286133
2025-03-20,214.100006103516,386.839996337891,194.949996948242
2025-03-21,218.270004272461,391.260009765625,196.210006713867
2025-03-24,220.729995727539,393.079986572266,203.259994506836
2025-03-25,223.75,395.160003662109,205.710006713867
2025-03-26,221.529998779297,389.970001220703,201.130004882812
2025-03-27,223.850006103516,390.579986572266,201.360000610352
2025-03-28,217.899993896484,378.799987792969,192.720001220703
2025-03-31,222.130004882812,375.390014648438,190.259994506836
2025-04-01,223.190002441406,382.190002441406,192.169998168945
2025-04-02,223.889999389648,382.140014648438,196.009994506836
2025-04-03,203.190002441406,373.109985351562,178.410003662109
2025-04-04,188.380004882812,359.839996337891,171
2025-04-07,181.460006713867,357.859985351562,175.259994506836
2025-04-08,172.419998168945,354.559997558594,170.660003662109
2025-04-09,198.850006103516,390.489990234375,191.100006103516
2025-04-10,190.419998168945,381.350006103516,181.220001220703
2025-04-11,198.149993896484,388.450012207031,184.869995117188
2025-04-14,202.520004272461,387.809997558594,182.119995117188
2025-04-15,202.139999389648,385.730010986328,179.589996337891
2025-04-16,194.270004272461,371.609985351562,174.330001831055
2025-04-17,196.979995727539,367.779998779297,172.610000610352
2025-04-21,193.160003662109,359.119995117188,167.320007324219
2025-04-22,199.740005493164,366.820007324219,173.179992675781
2025-04-23,204.600006103516,374.390014648438,180.600006103516
2025-04-24,208.369995117188,387.299987792969,186.539993286133
2025-04-25,209.279998779297,391.850006103516,188.990005493164
2025-04-28,210.139999389648,391.160003662109,187.699996948242
2025-04-29,211.210006713867,394.040008544922,187.389999389648
2025-04-30,212.5,395.260009765625,184.419998168945
2025-05-01,213.320007324219,425.399993896484,190.199996948242
2025-05-02,205.350006103516,435.279998779297,189.979995727539
2025-05-05,198.889999389648,436.170013427734,186.350006103516
2025-05-06,198.509994506836,433.309997558594,185.009994506836
2025-05-07,196.25,433.350006103516,188.710006713867
2025-05-08,197.490005493164,438.170013427734,192.080001831055
2025-05-09,198.529998779297,438.730010986328,193.059997558594
2025-05-12,210.789993286133,449.260009765625,208.639999389648
2025-05-13,212.929992675781,449.140014648438,211.369995117188
2025-05-14,212.330001831055,452.940002441406,210.25
2025-05-15,211.449996948242,453.130004882812,205.169998168945
2025-05-16,211.259994506836,454.269989013672,205.589996337891
2025-05-19,208.779998779297,458.869995117188,206.160003662109
2025-05-20,206.860000610352,458.170013427734,204.070007324219
2025-05-21,202.089996337891,452.570007324219,201.119995117188
2025-05-22,201.360000610352,454.859985351562,203.100006103516
2025-05-23,195.270004272461,450.179992675781,200.990005493164
2025-05-27,200.210006713867,460.690002441406,206.020004272461
2025-05-28,200.419998168945,457.359985351562,204.720001220703
2025-05-29,199.949996948242,458.679992675781,205.699996948242
2025-05-30,200.850006103516,460.359985351562,205.009994506836
2025-06-02,201.699996948242,461.970001220703,206.649993896484
2025-06-03,203.270004272461,462.970001220703,205.710006713867
2025-06-04,202.820007324219,463.869995117188,207.229995727539
2025-06-05,200.630004882812,467.679992675781,207.910003662109
2025-06-06,203.919998168945,470.380004882812,213.570007324219
2025-06-09,201.449996948242,472.75,216.979995727539
2025-06-10,202.669998168945,470.920013427734,217.610000610352
2025-06-11,198.779998779297,472.619995117188,213.199996948242
2025-06-12,199.199996948242,478.869995117188,213.240005493164
2025-06-13,196.449996948242,474.959991455078,212.100006103516
2025-06-16,198.419998168945,479.140014648438,216.100006103516
2025-06-17,195.639999389648,478.040008544922,214.820007324219
2025-06-18,196.580001831055,480.239990234375,212.520004272461
2025-06-20,201,477.399993896484,209.690002441406
2025-06-23,201.5,486,208.470001220703
2025-06-24,200.300003051758,490.109985351562,212.770004272461
2025-06-25,201.559997558594,492.269989013672,211.990005493164
2025-06-26,201,497.450012207031,217.119995117188
2025-06-27,201.080001831055,495.940002441406,223.300003051758
2025-06-30,205.169998168945,497.410003662109,219.389999389648
2025-07-01,207.820007324219,492.049987792969,220.460006713867
2025-07-02,212.440002441406,491.089996337891,219.919998168945
2025-07-03,213.550003051758,498.839996337891,223.410003662109
2025-07-07,209.949996948242,497.720001220703,223.470001220703
2025-07-08,210.009994506836,496.619995117188,219.360000610352
2025-07-09,211.139999389648,503.510009765625,222.539993286133
2025-07-10,212.410003662109,501.480010986328,222.259994506836
2025-07-11,211.160003662109,503.320007324219,225.020004272461
2025-07-14,208.619995117188,503.019989013672,225.690002441406
2025-07-15,209.110000610352,505.820007324219,226.350006103516
2025-07-16,210.160003662109,505.619995117188,223.190002441406
2025-07-17,210.020004272461,511.700012207031,223.880004882812
2025-07-18,211.179992675781,510.049987792969,226.130004882812
2025-07-21,212.479995727539,510.059997558594,229.300003051758
2025-07-22,214.399993896484,505.269989013672,227.470001220703
2025-07-23,214.149993896484,505.869995117188,228.289993286133
2025-07-24,213.759994506836,510.880004882812,232.229995727539
2025-07-25,213.880004882812,513.710021972656,231.440002441406
2025-07-28,214.050003051758,512.5,232.789993286133
2025-07-29,211.270004272461,512.570007324219,231.009994506836
2025-07-30,209.050003051758,513.239990234375,230.190002441406
2025-07-31,207.570007324219,533.5,234.110000610352
2025-08-01,202.380004882812,524.109985351562,214.75
2025-08-04,203.350006103516,535.640014648438,211.649993896484
2025-08-05,202.919998168945,527.75,213.75
2025-08-06,213.25,524.940002441406,222.309997558594
2025-08-07,220.029998779297,520.840026855469,223.130004882812
2025-08-08,229.350006103516,522.039978027344,222.690002441406
2025-08-11,227.179992675781,521.77001953125,221.300003051758
2025-08-12,229.649993896484,529.239990234375,221.470001220703
2025-08-13,233.330001831055,520.580017089844,224.559997558594
2025-08-14,232.779998779297,522.47998046875,230.979995727539
2025-08-15,231.589996337891,520.169982910156,231.029998779297
2025-08-18,230.889999389648,517.099975585938,231.490005493164
2025-08-19,230.559997558594,509.769989013672,228.009994506836
2025-08-20,226.009994506836,505.720001220703,223.809997558594
2025-08-21,224.899993896484,504.239990234375,221.949996948242
2025-08-22,227.759994506836,507.230010986328,228.839996337891
2025-08-25,227.160003662109,504.260009765625,227.940002441406
2025-08-26,229.309997558594,502.040008544922,228.710006713867
2025-08-27,230.490005493164,506.739990234375,229.119995117188
2025-08-28,232.559997558594,509.640014648438,231.600006103516
2025-08-29,232.139999389648,506.690002441406,229
2025-09-02,229.720001220703,505.119995117188,225.339996337891
2025-09-03,238.470001220703,505.350006103516,225.990005493164
2025-09-04,239.779998779297,507.970001220703,235.679992675781
2025-09-05,239.690002441406,495,232.330001831055
2025-09-08,237.880004882812,498.200012207031,235.839996337891
2025-09-09,234.350006103516,498.410003662109,238.240005493164
2025-09-10,226.789993286133,500.369995117188,230.330001831055
2025-09-11,230.029998779297,501.010009765625,229.949996948242
2025-09-12,234.070007324219,509.899993896484,228.149993896484
2025-09-15,236.699996948242,515.359985351562,231.429992675781
2025-09-16,238.149993896484,509.040008544922,234.050003051758
2025-09-17,238.990005493164,510.019989013672,231.619995117188
2025-09-18,237.880004882812,508.450012207031,231.229995727539
2025-09-19,245.5,517.929992675781,231.479995727539
2025-09-22,256.079986572266,514.450012207031,227.630004882812
2025-09-23,254.429992675781,509.230010986328,220.710006713867
2025-09-24,252.309997558594,510.149993896484,220.210006713867
2025-09-25,256.869995117188,507.029998779297,218.149993896484
2025-09-26,255.460006713867,511.459991455078,219.779998779297
2025-09-29,254.429992675781,514.599975585938,222.169998168945
2025-09-30,254.630004882812,517.950012207031,219.570007324219
2025-10-01,255.449996948242,519.710021972656,220.630004882812
2025-10-02,257.130004882812,515.739990234375,222.410003662109
2025-10-03,258.019989013672,517.349975585938,219.509994506836
2025-10-06,256.690002441406,528.570007324219,220.899993896484
2025-10-07,256.480010986328,523.97998046875,221.779998779297
2025-10-08,258.059997558594,524.849975585938,225.220001220703
2025-10-09,254.039993286133,522.400024414062,227.740005493164
2025-10-10,245.270004272461,510.959991455078,216.369995117188
2025-10-13,247.660003662109,514.049987792969,220.070007324219
2025-10-14,247.770004272461,513.570007324219,216.389999389648
2025-10-15,249.339996337891,513.429992675781,215.570007324219
2025-10-16,247.449996948242,511.609985351562,214.470001220703
2025-10-17,252.289993286133,513.580017089844,213.039993286133
2025-10-20,262.239990234375,516.789978027344,216.479995727539
2025-10-21,262.769989013672,517.659973144531,222.029998779297
2025-10-22,258.450012207031,520.539978027344,217.949996948242
2025-10-23,259.579986572266,520.559997558594,221.089996337891
2025-10-24,262.820007324219,523.609985351562,224.210006713867
2025-10-27,268.809997558594,531.52001953125,226.970001220703
2025-10-28,269,542.070007324219,229.25
2025-10-29,269.700012207031,541.549987792969,230.300003051758
2025-10-30,271.399993896484,525.760009765625,222.860000610352
2025-10-31,270.369995117188,517.809997558594,244.220001220703
2025-11-03,269.049987792969,517.030029296875,254
2025-11-04,270.040008544922,514.330017089844,249.320007324219
2025-11-05,270.140014648438,507.160003662109,250.199996948242
2025-11-06,269.769989013672,497.100006103516,243.039993286133
2025-11-07,268.470001220703,496.820007324219,244.410003662109
2025-11-10,269.429992675781,506,248.399993896484
2025-11-11,275.25,508.679992675781,249.100006103516
2025-11-12,273.470001220703,511.140014648438,244.199996948242
2025-11-13,272.950012207031,503.290008544922,237.580001831055
2025-11-14,272.410003662109,510.179992675781,234.690002441406
2025-11-17,267.459991455078,507.489990234375,232.869995117188
2025-11-18,267.440002441406,493.790008544922,222.550003051758
2025-11-19,268.559997558594,487.119995117188,222.690002441406
2025-11-20,266.25,478.429992675781,217.139999389648
2025-11-21,271.489990234375,472.119995117188,220.690002441406
2025-11-24,275.920013427734,474,226.279998779297
2025-11-25,276.970001220703,476.989990234375,229.669998168945
2025-11-26,277.549987792969,485.5,229.160003662109
2025-11-28,278.850006103516,492.010009765625,233.220001220703
2025-12-01,283.100006103516,486.739990234375,233.880004882812
2025-12-02,286.190002441406,490,234.419998168945
2025-12-03,284.149993896484,477.730010986328,232.380004882812
2025-12-04,280.700012207031,480.839996337891,229.110000610352
2025-12-05,278.779998779297,483.160003662109,229.529998779297
2025-12-08,277.890014648438,491.019989013672,226.889999389648
2025-12-09,277.179992675781,492.019989013672,227.919998168945
2025-12-10,278.779998779297,478.559997558594,231.779998779297
2025-12-11,278.029998779297,483.470001220703,230.279998779297
2025-12-12,278.279998779297,478.529998779297,226.190002441406
2025-12-15,274.109985351562,474.820007324219,222.539993286133
2025-12-16,274.609985351562,476.390014648438,222.559997558594
2025-12-17,271.839996337891,476.119995117188,221.270004272461
2025-12-18,272.190002441406,483.980010986328,226.759994506836
2025-12-19,273.670013427734,485.920013427734,227.350006103516
2025-12-22,270.970001220703,484.920013427734,228.429992675781
2025-12-23,272.359985351562,486.850006103516,232.139999389648
2025-12-24,273.809997558594,488.019989013672,232.380004882812
2025-12-26,273.399993896484,487.709991455078,232.520004272461
2025-12-29,273.760009765625,487.100006103516,232.070007324219
2025-12-30,273.079986572266,487.480010986328,232.529998779297
2025-12-31,271.859985351562,483.619995117188,230.820007324219
2026-01-02,271.010009765625,472.940002441406,226.5
2026-01-05,267.260009765625,472.850006103516,233.059997558594
2026-01-06,262.359985351562,478.510009765625,240.929992675781
2026-01-07,260.329986572266,483.470001220703,241.559997558594
2026-01-08,259.040008544922,478.109985351562,246.289993286133
2026-01-09,259.369995117188,479.279998779297,247.380004882812
2026-01-12,260.25,477.179992675781,246.470001220703
2026-01-13,261.049987792969,470.670013427734,242.600006103516
2026-01-14,259.959991455078,459.380004882812,236.649993896484
2026-01-15,258.209991455078,456.660003662109,238.179992675781
2026-01-16,255.529998779297,459.859985351562,239.119995117188
2026-01-20,246.699996948242,454.519989013672,231
2026-01-21,247.649993896484,444.109985351562,231.309997558594
2026-01-22,248.350006103516,451.140014648438,234.339996337891
2026-01-23,248.039993286133,465.950012207031,239.160003662109
2026-01-26,255.410003662109,470.279998779297,238.419998168945
2026-01-27,258.269989013672,480.579986572266,244.679992675781
2026-01-28,256.440002441406,481.630004882812,243.009994506836
2026-01-29,258.279998779297,433.5,241.729995727539
2026-01-30,259.480010986328,430.290008544922,239.300003051758
2026-02-02,270.010009765625,423.369995117188,242.960006713867
